"","TimeStampEpoch","Symbol","OrderPrice"
"30525",1673015501769984512,"3PM7N",61.4
"30526",1673015501771052800,"3PM7N",61.45
"30527",1673015501772722944,"JU3VN",90.07
"30528",1673015501772818432,"477JY",2.15
"30529",1673015501772848640,"P29R0",7.49
"30530",1673015501772894208,"NM3VI",2.11
"30531",1673015501773007104,"K8OY9",2.23
"30532",1673015501777590016,"0M3Q9",8.25
"30533",1673015501782643456,"J2ZVG",117.11
"30534",1673015501782816000,"XKOBH",99.98
"30535",1673015501783020544,"P29R0",37.46
"30536",1673015501783356416,"77EU8",11.24
"30537",1673015501783363584,"OSFG6",11.44
"30538",1673015501786128640,"OOOTO",70.56
"30539",1673015501795139840,"JU3VN",117.39
"30540",1673015501795395584,"JU3VN",89.98
"30541",1673015501797507584,"GWKKR",34.33
"30542",1673015501799373056,"P29R0",59.89
"30543",1673015501845305344,"77EU8",11.24
"30544",1673015501846333184,"JU3VN",117.39
"30545",1673015501851248384,"OOOTO",70.54
"30546",1673015501855592960,"JU3VN",89.98
"30547",1673015501858386944,"P29R0",29.97
"30548",1673015501858451968,"XKOBH",100.07
"30549",1673015501859197440,"P29R0",7.49
"30550",1673015501864887040,"DD4PJ",4.23
"30551",1673015501864911360,"7856X",3.93
"30552",1673015501870032384,"WOZ4H",42.33
"30553",1673015501870035968,"8DDW3",50.34
"30554",1673015501870638080,"WOZ4H",42.32
"30555",1673015501870649344,"8DDW3",50.33
"30556",1673015501874232832,"7856X",19.64
"30557",1673015501905568768,"NQGAH",74.93
"30558",1673015501909021440,"XKOBH",100.06
"30559",1673015501910516480,"OOOTO",70.56
"30560",1673015501916076544,"XKOBH",100.07
"30561",1673015501926715392,"NQGAH",74.95
"30562",1673015501935608832,"WOZ4H",42.39
"30563",1673015501935629312,"QGY3D",52.32
"30564",1673015501937599488,"DRSQ1",38.13
"30565",1673015501947672064,"7856X",9.82
"30566",1673015501949130752,"DRSQ1",38.09
"30567",1673015501956989184,"JU3VN",27.41
"30568",1673015501957026816,"QGY3D",36.62
"30569",1673015501963976960,"K8OY9",2.23
"30570",1673015501969755904,"XKOBH",100.06
"30571",1673015501970985216,"3PM7N",61.44
"30572",1673015501971059712,"XKOBH",99.97
"30573",1673015501972009216,"3PM7N",61.45
"30574",1673015501972044544,"P29R0",37.46
"30575",1673015501972470016,"P29R0",7.49
"30576",1673015501972703744,"P29R0",37.43
"30577",1673015501985980928,"WOZ4H",42.38
"30578",1673015501986435840,"P29R0",29.94
"30579",1673015501989219328,"NQGAH",74.93
"30580",1673015501994766080,"NQGAH",74.95
"30581",1673015502017971712,"P29R0",7.49
"30582",1673015502018093568,"P29R0",29.97
"30583",1673015502019356160,"JU3VN",117.49
"30584",1673015502020340224,"7856X",3.93
"30585",1673015502021296640,"XKOBH",99.98
"30586",1673015502039633920,"KIVN0",2.17
"30587",1673015502040294656,"XKOBH",100.07
"30588",1673015502042784768,"7856X",9.82
"30589",1673015502058010112,"JU3VN",90.07
"30590",1673015502072683520,"SXUH7",12.36
"30591",1673015502073798400,"J2ZVG",116.91
"30592",1673015502073868544,"JU3VN",27.39
"30593",1673015502073951744,"JU3VN",27.37
"30594",1673015502074166272,"XKOBH",99.97
"30595",1673015502087536128,"JU3VN",90.07
"30596",1673015502097236480,"1H2XW",134.84
"30597",1673015502097285632,"GIJQX",66.02
"30598",1673015502097916160,"477JY",2.16
"30599",1673015502100725760,"3K9FF",82.52
"30600",1673015502100994560,"JU3VN",58.74
"30601",1673015502101198080,"3K9FF",82.48
"30602",1673015502101211648,"3K9FF",82.97
"30603",1673015502101677568,"3K9FF",83.01
"30604",1673015502124181504,"DRSQ1",38.13
"30605",1673015502124273152,"JU3VN",89.98
"30606",1673015502124285440,"J2ZVG",116.95
"30607",1673015502124327936,"JU3VN",27.41
"30608",1673015502125494272,"Z5HII",49.03
"30609",1673015502125502464,"Z5HII",245.12
"30610",1673015502125660672,"NQGAH",74.71
"30611",1673015502131389184,"8DDW3",50.34
"30612",1673015502147526656,"GIJQX",66
"30613",1673015502160440320,"3K9FF",82.52
"30614",1673015502160922112,"8DDW3",50.33
"30615",1673015502165332736,"05VGI",132.28
"30616",1673015502202969088,"J2ZVG",116.91
"30617",1673015502205554688,"DD4PJ",4.22
"30618",1673015502205570048,"7856X",3.93
"30619",1.673015502212e+18,"3K9FF",82.48
"30620",1673015502215265792,"K8OY9",2.23
"30621",1673015502225544704,"1H2XW",134.8
"30622",1673015502227523584,"1H2XW",134.84
"30623",1673015502235108352,"DFSR3",62.74
"30624",1673015502235121920,"KMX73",65.63
"30625",1673015502240188928,"NQGAH",74.68
"30626",1673015502245885952,"DG1L5",10.02
"30627",1673015502247730688,"DG1L5",10.01
"30628",1673015502257797632,"KIVN0",2.17
"30629",1673015502269482240,"DRSQ1",38.09
"30630",1673015502271208960,"Z5HII",245.08
"30631",1673015502271238400,"Z5HII",49.02
"30632",1673015502272875520,"NQGAH",74.93
"30633",1673015502274073600,"NQGAH",74.95
"30634",1673015502277707520,"1H2XW",134.8
"30635",1673015502293623040,"N06BZ",108.11
"30636",1673015502293660416,"N06BZ",108.2
"30637",1673015502302033408,"DG1L5",10.02
"30638",1673015502309219840,"DFSR3",11.41
"30639",1673015502309237248,"KMX73",16.42
"30640",1673015502319741952,"J2ZVG",116.95
"30641",1673015502321292544,"E4EMY",9.65
"30642",1673015502321388032,"GWKKR",11.49
"30643",1673015502324142592,"NQGAH",74.93
"30644",1673015502324912384,"JU3VN",90.06
"30645",1673015502324936960,"J2ZVG",116.91
"30646",1673015502325080576,"JU3VN",58.73
"30647",1673015502327557120,"J2ZVG",117.07
"30648",1673015502327898880,"K8OY9",2.23
"30649",1673015502327982592,"8DDW3",50.39
"30650",1673015502348046336,"477JY",2.16
"30651",1673015502366952704,"J2ZVG",117.11
"30652",1673015502366958080,"8DDW3",50.41
"30653",1673015502378278912,"J2ZVG",116.95
"30654",1673015502413701632,"N06BZ",108.1
"30655",1673015502413733888,"N06BZ",108.19
"30656",1673015502414161408,"1H2XW",134.43
"30657",1673015502417270272,"8DDW3",50.39
"30658",1673015502417273856,"J2ZVG",117.07
"30659",1673015502417805312,"TBHHD",131.22
"30660",1673015502422156288,"J2ZVG",116.91
"30661",1673015502422942720,"JU3VN",27.41
"30662",1673015502424581120,"E4EMY",9.63
"30663",1673015502426187520,"JU3VN",58.68
"30664",1673015502428308992,"E4EMY",9.65
"30665",1673015502433251328,"D30SM",101.46
"30666",1673015502433366016,"OOOTO",70.54
"30667",1673015502434814720,"Z5HII",245.81
"30668",1673015502434823168,"Z5HII",49.2
"30669",1673015502435779584,"JU3VN",27.38
"30670",1673015502435782656,"GIJQX",20.57
"30671",1673015502435798528,"RKG2T",13.94
"30672",1673015502435891200,"Z5HII",245.85
"30673",1673015502435906048,"Z5HII",49.2
"30674",1673015502435955200,"N06BZ",108.07
"30675",1673015502436129536,"R6NO3",25.45
"30676",1673015502436170752,"MSBQE",18.4
"30677",1673015502437529088,"77EU8",33.77
"30678",1673015502437554944,"OSFG6",34.37
"30679",1673015502437595136,"77EU8",11.24
"30680",1673015502438008320,"3K9FF",82.97
"30681",1673015502438408704,"D30SM",101.12
"30682",1673015502438460928,"8DDW3",50.32
"30683",1673015502438472960,"WOZ4H",42.3
"30684",1673015502438935552,"0M3Q9",8.25
"30685",1673015502439508480,"DG1L5",10.08
"30686",1673015502440015616,"GWKKR",26.79
"30687",1673015502440735232,"05VGI",123.9
"30688",1673015502441425920,"DD4PJ",4.23
"30689",1673015502441446656,"7856X",3.93
"30690",1673015502464409344,"N06BZ",108.18
"30691",1673015502479547904,"63KJ7",53.27
"30692",1673015502479557120,"3GJEG",72.1
"30693",1673015502479588096,"2Q0FD",63.37
"30694",1673015502485812480,"JU3VN",117.37
"30695",1673015502485909760,"N06BZ",108.08
"30696",1673015502486710784,"Z5HII",49.2
"30697",1673015502486981632,"Z5HII",245.81
"30698",1673015502487079936,"GWKKR",34.34
"30699",1673015502487894528,"QQIWH",3.61
"30700",1673015502488392192,"QQIWH",3.62
"30701",1673015502488501760,"8DDW3",50.33
"30702",1673015502488751360,"WOZ4H",42.32
"30703",1673015502495664384,"05VGI",123.94
"30704",1673015502497124352,"TBHHD",131.59
"30705",1673015502497139712,"GIJQX",65.99
"30706",1673015502497593856,"OSFG6",17.16
"30707",1673015502497597696,"77EU8",16.85
"30708",1673015502497864192,"X0W9B",122.27
"30709",1673015502498691840,"3K9FF",82.93
"30710",1673015502504530432,"JU3VN",89.98
"30711",1673015502504541184,"JU3VN",27.38
"30712",1673015502506501632,"3K9FF",82.97
"30713",1673015502508819968,"63KJ7",10.61
"30714",1673015502508838144,"3GJEG",14.38
"30715",1673015502508849152,"2Q0FD",14.73
"30716",1673015502510274560,"Y3SCQ",36.29
"30717",1673015502510339584,"Y3SCQ",181.59
"30718",1673015502511414272,"Y3SCQ",36.3
"30719",1673015502511474944,"Y3SCQ",181.63
"30720",1673015502520173568,"77EU8",11.26
"30721",1673015502520199424,"OSFG6",11.46
"30722",1673015502527663360,"GWKKR",34.33
"30723",1673015502528088320,"QQIWH",3.61
"30724",1673015502528578560,"QQIWH",3.62
"30725",1673015502536171520,"DG1L5",10.08
"30726",1673015502550475520,"3K9FF",83.01
"30727",1673015502557620736,"2Q0FD",31.66
"30728",1673015502557637120,"63KJ7",23.06
"30729",1673015502557648384,"3GJEG",31.22
"30730",1673015502558781440,"KIVN0",2.18
"30731",1673015502559062016,"RKG2T",13.96
"30732",1673015502559170816,"RKG2T",13.96
"30733",1673015502561470720,"Y3SCQ",181.59
"30734",1673015502561482496,"Y3SCQ",36.29
"30735",1673015502570229248,"2SCCN",54.43
"30736",1673015502578500864,"K8OY9",2.23
"30737",1673015502590015744,"DG1L5",10.08
"30738",1673015502597859584,"63KJ7",10.62
"30739",1673015502597878016,"2Q0FD",14.75
"30740",1673015502597885184,"3GJEG",14.39
"30741",1673015502604453888,"Y3SCQ",36.3
"30742",1673015502604480512,"GIJQX",66
"30743",1673015502604499968,"Y3SCQ",181.63
"30744",1673015502607699456,"3K9FF",82.97
"30745",1673015502617436672,"RKG2T",13.96
"30746",1673015502632356096,"2SCCN",54.47
"30747",1673015502648135168,"2SCCN",54.43
"30748",1.673015502655e+18,"GIJQX",65.99
"30749",1673015502669497600,"X0W9B",121.88
"30750",1673015502689393152,"E4EMY",57.73
"30751",1673015502690044160,"05VGI",123.9
"30752",1673015502691681280,"Y3SCQ",36.29
"30753",1673015502695973888,"Y3SCQ",36.3
"30754",1673015502699596544,"Y3SCQ",181.59
"30755",1673015502699792640,"Y3SCQ",181.63
"30756",1673015502712875520,"GIJQX",66
"30757",1673015502722478080,"OA14Y",62.9
"30758",1673015502727809536,"GWKKR",34.34
"30759",1673015502728263168,"QQIWH",3.61
"30760",1673015502728743936,"QQIWH",3.62
"30761",1673015502735606272,"3K9FF",83.01
"30762",1673015502744467456,"SXUH7",26.82
"30763",1673015502746556160,"Y3SCQ",36.29
"30764",1673015502746949376,"Y3SCQ",36.3
"30765",1673015502750369792,"DD4PJ",4.22
"30766",1673015502750380800,"7856X",3.93
"30767",1673015502758368768,"JU3VN",58.72
"30768",1673015502758488320,"Y3SCQ",181.59
"30769",1673015502760785920,"DD4PJ",4.23
"30770",1673015502760801280,"7856X",3.93
"30771",1673015502763039232,"GIJQX",65.99
"30772",1673015502766659840,"JU3VN",90.06
"30773",1673015502767153152,"N06BZ",108.16
"30774",1673015502767221760,"N06BZ",108.18
"30775",1673015502767288320,"JU3VN",27.41
"30776",1673015502768320256,"77EU8",33.76
"30777",1673015502768834816,"2Q0FD",14.73
"30778",1673015502768908288,"63KJ7",10.61
"30779",1673015502769129472,"3GJEG",14.38
"30780",1673015502783405056,"05VGI",123.94
"30781",1673015502788713216,"3K9FF",82.97
"30782",1673015502789272064,"8DDW3",50.32
"30783",1673015502797451520,"Y3SCQ",36.29
"30784",1673015502808508928,"DD4PJ",19.01
"30785",1673015502819645440,"MSBQE",9.2
"30786",1673015502819655168,"R6NO3",12.73
"30787",1673015502822220800,"R6NO3",25.5
"30788",1673015502822814720,"R6NO3",25.51
"30789",1673015502831624960,"05VGI",123.9
"30790",1673015502845700096,"DD4PJ",8.45
"30791",1673015502857856256,"NQGAH",74.66
"30792",1673015502858422016,"Y3SCQ",36.2
"30793",1673015502858430720,"Y3SCQ",180.93
"30794",1673015502861358080,"N06BZ",108.16
"30795",1673015502873249792,"3K9FF",82.93
"30796",1673015502876908544,"DG1L5",10.01
"30797",1673015502893213440,"77EU8",11.25
"30798",1673015502894110464,"Z5HII",245.04
"30799",1673015502894133760,"Z5HII",49.02
"30800",1673015502894515456,"3K9FF",82.97
"30801",1673015502919168256,"NQGAH",74.9
"30802",1673015502928518656,"GWKKR",34.33
"30803",1673015502928583680,"DG1L5",10.02
"30804",1673015502928848896,"QQIWH",3.61
"30805",1673015502929207040,"QQIWH",3.62
"30806",1673015502929617664,"8DDW3",50.33
"30807",1673015502948230656,"D30SM",101.44
"30808",1673015502959780352,"DD4PJ",4.23
"30809",1673015502959787008,"7856X",3.93
"30810",1673015502965544704,"NM3VI",2.12
"30811",1673015502995167232,"3K9FF",82.93
"30812",1673015503045094400,"3K9FF",82.97
"30813",1673015503050517760,"3PM7N",61.37
"30814",1673015503050543616,"QGY3D",52.24
"30815",1673015503050563840,"3PM7N",61.41
"30816",1673015503050581760,"QGY3D",20.92
"30817",1673015503050726400,"P29R0",59.88
"30818",1673015503050874880,"P29R0",7.49
"30819",1673015503053907968,"QGY3D",52.24
"30820",1673015503054215168,"P29R0",7.48
"30821",1673015503065108992,"DD4PJ",8.46
"30822",1673015503065123584,"7856X",9.83
"30823",1673015503072245504,"QGY3D",20.89
"30824",1673015503072525056,"3PM7N",61.42
"30825",1673015503094824960,"P29R0",7.49
"30826",1673015503099307264,"DD4PJ",4.23
"30827",1673015503099315456,"7856X",3.93
"30828",1673015503104330240,"QGY3D",52.24
"30829",1673015503104586752,"OOOTO",70.88
"30830",1673015503111067648,"3K9FF",82.44
"30831",1673015503138147840,"SXUH7",61.93
"30832",1673015503138598400,"SXUH7",26.83
"30833",1673015503146527744,"OOOTO",70.9
"30834",1673015503151396864,"QGY3D",20.9
"30835",1673015503152832256,"P29R0",37.46
"30836",1673015503154860544,"GWKKR",11.48
"30837",1673015503154950400,"05VGI",132.32
"30838",1673015503156624384,"GWKKR",11.45
"30839",1673015503158088960,"XKOBH",99.94
"30840",1673015503158112256,"XKOBH",100.03
"30841",1673015503161993216,"DD4PJ",19.03
"30842",1673015503163760640,"JU3VN",117.37
"30843",1673015503163858432,"JU3VN",89.96
"30844",1673015503163905280,"7856X",19.67
"30845",1673015503171382272,"DD4PJ",19.04
"30846",1673015503171391488,"7856X",19.67
"30847",1673015503179047424,"P29R0",7.49
"30848",1673015503179630592,"R6NO3",54.56
"30849",1673015503202094336,"1H2XW",134.76
"30850",1673015503202563072,"1H2XW",134.8
"30851",1673015503202818048,"NM3VI",2.12
"30852",1673015503206817792,"E4EMY",50.03
"30853",1673015503209980928,"05VGI",132.28
"30854",1673015503213916416,"Z5HII",49.02
"30855",1673015503213931264,"Z5HII",245.08
"30856",1673015503214415872,"Z5HII",245.04
"30857",1673015503214438656,"Z5HII",49.02
"30858",1673015503222784512,"7856X",9.84
"30859",1673015503222796288,"DD4PJ",8.46
"30860",1673015503247714560,"P29R0",37.42
"30861",1673015503266448384,"JU3VN",117.37
"30862",1673015503266812160,"P29R0",7.48
"30863",1673015503275666944,"Y3SCQ",180.98
"30864",1673015503275678208,"Y3SCQ",36.2
"30865",1673015503275745536,"Z5HII",49.02
"30866",1673015503275767040,"Z5HII",245.08
"30867",1673015503275773184,"JU3VN",89.96
"30868",1673015503285700608,"Z5HII",245.04
"30869",1673015503285719552,"Y3SCQ",36.2
"30870",1673015503285748480,"Y3SCQ",180.93
"30871",1673015503285760000,"Z5HII",49.02
"30872",1673015503297564416,"P29R0",37.42
"30873",1673015503325267968,"OOOTO",70.88
"30874",1673015503325903616,"OOOTO",70.9
"30875",1673015503338574080,"XKOBH",100.02
"30876",1673015503354415616,"DG1L5",10.01
"30877",1673015503376146944,"OOOTO",70.88
"30878",1673015503378662400,"OOOTO",70.9
"30879",1673015503427831296,"QGY3D",52.24
"30880",1673015503430134016,"1H2XW",134.76
"30881",1673015503430517248,"OOOTO",70.88
"30882",1673015503430585600,"OOOTO",70.9
"30883",1673015503430758400,"1H2XW",134.8
"30884",1673015503430862848,"D30SM",101.1
"30885",1673015503438129664,"3PM7N",61.41
"30886",1673015503453344000,"NM3VI",2.12
"30887",1673015503459163136,"3K9FF",82.93
"30888",1673015503459396864,"3K9FF",82.97
"30889",1673015503459855104,"3K9FF",82.48
"30890",1673015503460380416,"3K9FF",82.44
"30891",1673015503469247744,"XKOBH",99.93
"30892",1673015503481256960,"QGY3D",52.24
"30893",1673015503482298368,"QGY3D",20.89
"30894",1673015503482434560,"1H2XW",134.76
"30895",1673015503482777856,"QGY3D",52.29
"30896",1673015503482895360,"P29R0",7.48
"30897",1673015503483015168,"P29R0",7.49
"30898",1673015503483148800,"JU3VN",58.72
"30899",1673015503483453952,"P29R0",37.42
"30900",1673015503483486208,"QGY3D",20.92
"30901",1673015503483492096,"XKOBH",100.01
"30902",1673015503483542016,"XKOBH",100.02
"30903",1673015503483809792,"JU3VN",90.06
"30904",1673015503485180416,"E4EMY",9.63
"30905",1673015503485360128,"8DDW3",50.32
"30906",1673015503485369856,"WOZ4H",42.3
"30907",1673015503487088384,"7856X",3.93
"30908",1673015503487124992,"DD4PJ",4.23
"30909",1673015503487259648,"OOOTO",70.88
"30910",1673015503487329280,"OOOTO",70.9
"30911",1673015503489029632,"DD4PJ",19.04
"30912",1673015503489040640,"7856X",19.67
"30913",1673015503492892160,"05VGI",123.94
"30914",1673015503492936192,"E4EMY",57.73
"30915",1673015503493100032,"3PM7N",61.42
"30916",1673015503493508864,"E4EMY",9.62
"30917",1673015503514657536,"3K9FF",82.93
"30918",1673015503517037056,"JU3VN",27.41
"30919",1673015503519121408,"R6NO3",54.54
"30920",1673015503519662080,"77EU8",11.24
"30921",1673015503519670784,"OSFG6",11.44
"30922",1673015503519876608,"3PM7N",61.36
"30923",1673015503519911680,"XKOBH",99.92
"30924",1673015503520583936,"QGY3D",52.21
"30925",1673015503520682240,"JU3VN",27.38
"30926",1673015503520731648,"JU3VN",58.65
"30927",1673015503521595392,"JU3VN",117.46
"30928",1673015503521676800,"GWKKR",11.49
"30929",1673015503521760768,"GWKKR",34.33
"30930",1673015503522109184,"GIJQX",20.57
"30931",1673015503522588416,"GWKKR",3.83
"30932",1673015503522614016,"Z5HII",49.19
"30933",1673015503522670080,"Z5HII",245.77
"30934",1673015503524641536,"2SCCN",54.39
"30935",1673015503524652544,"DRSQ1",38.05
"30936",1673015503524865280,"D30SM",101.41
"30937",1673015503527548160,"D30SM",101.44
"30938",1673015503528518400,"JU3VN",90.06
"30939",1673015503528891392,"JU3VN",58.73
"30940",1673015503530016768,"OSFG6",34.36
"30941",1673015503531126016,"DFSR3",28.53
"30942",1673015503531139840,"SXUH7",26.82
"30943",1673015503531273216,"DD4PJ",4.22
"30944",1673015503531921408,"2SCCN",54.55
"30945",1673015503533361920,"XKOBH",100.01
"30946",1673015503534231040,"DFSR3",11.41
"30947",1673015503534493696,"JU3VN",90.04
"30948",1673015503537346816,"OOOTO",70.88
"30949",1673015503538753280,"JU3VN",27.37
"30950",1673015503539789312,"DD4PJ",35.95
"30951",1673015503540454656,"GIJQX",65.98
"30952",1673015503542939648,"E4EMY",9.63
"30953",1673015503543261184,"3PM7N",61.4
"30954",1673015503543810560,"77EU8",33.76
"30955",1673015503543828480,"OSFG6",28.63
"30956",1673015503543881984,"3PM7N",61.41
"30957",1673015503546854656,"3PM7N",61.35
"30958",1673015503546900736,"XKOBH",99.9
"30959",1673015503548665856,"NQGAH",74.63
"30960",1673015503553710592,"DD4PJ",19.03
"30961",1673015503553713920,"7856X",19.67
"30962",1673015503553819136,"D30SM",101.07
"30963",1.673015503554e+18,"0M3Q9",8.23
"30964",1673015503554145536,"0M3Q9",8.24
"30965",1673015503554429440,"NQGAH",74.88
"30966",1673015503554850560,"NQGAH",74.9
"30967",1673015503556799488,"HVR6B",36.46
"30968",1673015503557338112,"05VGI",123.9
"30969",1673015503560387840,"SXUH7",61.93
"30970",1673015503560535296,"SXUH7",26.83
"30971",1673015503569980160,"0M3Q9",20.62
"30972",1673015503570579456,"JU3VN",117.34
"30973",1673015503571245824,"QQIWH",3.61
"30974",1673015503571398144,"3K9FF",82.48
"30975",1673015503571593728,"QQIWH",3.62
"30976",1673015503572434432,"GIJQX",65.99
"30977",1673015503577536256,"JU3VN",89.96
"30978",1673015503580372992,"OSFG6",34.36
"30979",1673015503580397056,"DRSQ1",38.09
"30980",1673015503580422144,"2SCCN",54.43
"30981",1673015503580449024,"0M3Q9",8.25
"30982",1673015503581762560,"DFSR3",11.41
"30983",1673015503582163200,"DFSR3",28.53
"30984",1673015503583756544,"3K9FF",82.97
"30985",1673015503590642688,"GWKKR",3.83
"30986",1673015503590819840,"HVR6B",36.47
"30987",1673015503591107840,"QQIWH",3.61
"30988",1673015503591423488,"3K9FF",82.44
"30989",1673015503591632640,"QQIWH",3.62
"30990",1673015503597076480,"3PM7N",61.37
"30991",1673015503597085184,"XKOBH",99.93
"30992",1673015503598744320,"NQGAH",74.66
"30993",1673015503603944448,"D30SM",101.1
"30994",1673015503611158016,"05VGI",123.94
"30995",1673015503616232960,"NQGAH",74.9
"30996",1673015503616248576,"3PM7N",61.41
"30997",1673015503616256000,"XKOBH",100.02
"30998",1673015503616312064,"D30SM",101.44
"30999",1673015503617152256,"JU3VN",58.72
"31000",1673015503622644480,"GIJQX",65.98
"31001",1673015503624087552,"GIJQX",65.99
"31002",1673015503635898880,"3PM7N",61.42
"31003",1673015503636880896,"JU3VN",117.46
"31004",1673015503638818560,"E4EMY",57.73
"31005",1673015503638838272,"E4EMY",9.62
"31006",1673015503639702016,"0M3Q9",8.23
"31007",1673015503641771008,"77EU8",11.25
"31008",1673015503641782784,"OSFG6",11.45
"31009",1673015503648926208,"JU3VN",90.06
"31010",1673015503651110912,"3K9FF",82.93
"31011",1673015503659889152,"3K9FF",82.97
"31012",1673015503670443520,"JU3VN",27.41
"31013",1673015503688456192,"JU3VN",117.44
"31014",1673015503691265280,"E4EMY",9.63
"31015",1673015503694615040,"3PM7N",61.41
"31016",1673015503711925248,"SXUH7",26.82
"31017",1673015503730643968,"2Q0FD",14.74
"31018",1673015503730654464,"63KJ7",10.62
"31019",1673015503735935744,"JU3VN",90.04
"31020",1673015503740991744,"E4EMY",57.73
"31021",1673015503750642944,"3K9FF",82.93
"31022",1673015503754222336,"DD4PJ",8.46
"31023",1673015503754233344,"7856X",9.83
"31024",1673015503764051968,"J2ZVG",116.87
"31025",1673015503809143808,"3K9FF",82.97
"31026",1673015503822672384,"63KJ7",10.61
"31027",1673015503822703360,"2Q0FD",14.73
"31028",1673015503827166464,"GIJQX",65.98
"31029",1673015503830092800,"JU3VN",117.32
"31030",1673015503830108672,"WOZ4H",42.37
"31031",1673015503831391744,"GIJQX",65.99
"31032",1673015503839661568,"8DDW3",50.38
"31033",1673015503851328256,"GWKKR",34.34
"31034",1673015503851748352,"QQIWH",3.61
"31035",1673015503852013568,"3K9FF",82.48
"31036",1673015503852240640,"QQIWH",3.62
"31037",1673015503871817728,"3K9FF",82.93
"31038",1673015503874759680,"8DDW3",50.3
"31039",1673015503874977536,"JU3VN",58.72
"31040",1673015503875927552,"JU3VN",27.37
"31041",1673015503878391040,"2Q0FD",63.17
"31042",1673015503878402816,"63KJ7",46.02
"31043",1673015503878700800,"D30SM",101.41
"31044",1673015503879275008,"NQGAH",74.63
"31045",1673015503881428736,"GIJQX",65.98
"31046",1673015503882862336,"3K9FF",82.97
"31047",1673015503882934784,"D30SM",101.44
"31048",1673015503905031936,"DG1L5",10.02
"31049",1673015503914762752,"N06BZ",108.05
"31050",1673015503914798080,"N06BZ",108.15
"31051",1673015503922842112,"JU3VN",89.96
"31052",1673015503923175424,"1H2XW",134.39
"31053",1673015503930057984,"NQGAH",74.66
"31054",1673015503930855936,"8DDW3",50.32
"31055",1673015503931876864,"OSFG6",11.45
"31056",1673015503932054016,"GWKKR",34.33
"31057",1673015503932467200,"QQIWH",3.61
"31058",1673015503932829184,"QQIWH",3.62
"31059",1673015503933075456,"N06BZ",108.14
"31060",1673015503951804928,"8DDW3",50.3
"31061",1673015503952092672,"3K9FF",82.93
"31062",1673015503952148736,"3K9FF",82.44
"31063",1673015503959030016,"3K9FF",82.97
"31064",1673015503960993792,"DFSR3",11.41
"31065",1673015503962172160,"GWKKR",26.79
"31066",1673015503962849792,"05VGI",123.9
"31067",1673015503962887680,"2Q0FD",14.74
"31068",1673015503962902528,"63KJ7",10.62
"31069",1673015503974595584,"1H2XW",134.43
"31070",1673015503982467584,"OSFG6",11.45
"31071",1673015504002153216,"8DDW3",50.32
"31072",1673015504006055680,"R6NO3",52.72
"31073",1673015504010873856,"D30SM",101.41
"31074",1673015504010949632,"D30SM",101.44
"31075",1673015504036423168,"R6NO3",12.73
"31076",1673015504036743168,"8DDW3",50.3
"31077",1673015504052093184,"GWKKR",34.34
"31078",1673015504052475392,"QQIWH",3.61
"31079",1673015504053110016,"3K9FF",82.48
"31080",1673015504053117952,"QQIWH",3.62
"31081",1673015504078108160,"D30SM",101.41
"31082",1673015504092132352,"8DDW3",50.32
"31083",1673015504094056960,"N06BZ",108.06
"31084",1673015504094119936,"N06BZ",108.05
"31085",1673015504094482432,"8DDW3",50.39
"31086",1673015504094905856,"D30SM",101.44
"31087",1673015504098288384,"GIJQX",65.99
"31088",1673015504103231488,"N06BZ",108.15
"31089",1.673015504132e+18,"63KJ7",10.61
"31090",1673015504132012544,"2Q0FD",14.73
"31091",1673015504145245440,"N06BZ",108.06
"31092",1673015504145382656,"8DDW3",50.38
"31093",1673015504148673280,"GIJQX",65.98
"31094",1673015504199938048,"N06BZ",108.14
"31095",1673015504210183168,"N06BZ",108.05
"31096",1673015504214688256,"N06BZ",108.15
"31097",1673015504264692480,"GIJQX",65.99
"31098",1673015504269742336,"N06BZ",108.06
"31099",1673015504290372864,"N06BZ",108.05
"31100",1673015504290421248,"N06BZ",108.14
"31101",1673015504333659136,"DG1L5",10.01
"31102",1673015504339672320,"8DDW3",50.39
"31103",1673015504350135808,"KIVN0",2.17
"31104",1673015504358422016,"NQGAH",74.63
"31105",1673015504361917184,"8DDW3",50.3
"31106",1673015504366810880,"GIJQX",65.98
"31107",1.673015504367e+18,"D30SM",101.41
"31108",1673015504369461248,"GIJQX",65.99
"31109",1673015504370252800,"1H2XW",134.39
"31110",1673015504370962432,"D30SM",101.44
"31111",1673015504373254656,"J2ZVG",117.03
"31112",1673015504373990400,"77EU8",16.88
"31113",1673015504374008832,"77EU8",11.24
"31114",1673015504374092544,"OSFG6",17.18
"31115",1673015504374116864,"OSFG6",11.44
"31116",1673015504374207488,"J2ZVG",117.07
"31117",1673015504374467840,"OSFG6",11.44
"31118",1673015504374471680,"77EU8",11.24
"31119",1673015504374939648,"77EU8",11.23
"31120",1673015504374962944,"OSFG6",11.43
"31121",1673015504375547392,"0M3Q9",8.23
"31122",1673015504377444096,"SXUH7",61.78
"31123",1673015504378337280,"NQGAH",74.88
"31124",1673015504378406912,"NQGAH",74.9
"31125",1673015504378624512,"R6NO3",25.5
"31126",1673015504378707456,"TBHHD",131.18
"31127",1673015504378790656,"Y3SCQ",181.54
"31128",1673015504378803200,"Y3SCQ",36.28
"31129",1673015504379796480,"Z5HII",49.01
"31130",1673015504379859200,"Z5HII",245
"31131",1673015504389762816,"Y3SCQ",36.29
